date,product_code,product,variant,sold_quantity,quater,gross_price,gross_price_total
2021-01-01,A1819150303,"AQ MB Crossx 2","Plus 2",38,Q2,32.1924,1223.3112
2021-01-01,A1819150304,"AQ MB Crossx 2",Premium,113,Q2,32.2612,3645.5156
2021-01-01,A1919150401,"AQ MB Lito",Standard,52,Q2,33.7609,1755.5668
2021-01-01,A1919150402,"AQ MB Lito","Plus 1",97,Q2,35.0256,3397.4832
2021-01-01,A1919150403,"AQ MB Lito","Plus 2",107,Q2,35.8350,3834.3450
2021-01-01,A1920150404,"AQ MB Lito",Premium,26,Q2,38.9780,1013.4280
2021-01-01,A2020150501,"AQ MB Lito 2",Standard,130,Q2,41.3696,5378.0480
2021-01-01,A2020150502,"AQ MB Lito 2","Plus 1",77,Q2,39.3932,3033.2764
2021-01-01,A2021150503,"AQ MB Lito 2","Plus 2",26,Q2,45.4377,1181.3802
2021-01-01,A2118150101,"AQ Master wired x1 Ms","Standard 1",306,Q2,2.9434,900.6804
2021-01-01,A2118150102,"AQ Master wired x1 Ms","Standard 2",797,Q2,3.9998,3187.8406
2021-01-01,A2118150103,"AQ Master wired x1 Ms","Plus 1",915,Q2,4.5295,4144.4925
2021-01-01,A2118150104,"AQ Master wired x1 Ms","Plus 2",851,Q2,5.0459,4294.0609
2021-01-01,A2118150105,"AQ Master wired x1 Ms","Premium 1",869,Q2,4.6904,4075.9576
2021-01-01,A2118150106,"AQ Master wired x1 Ms","Premium 2",647,Q2,5.2542,3399.4674
2021-01-01,A2218150201,"AQ Master wireless x1 Ms","Standard 1",349,Q2,5.4383,1897.9667
2021-01-01,A2218150202,"AQ Master wireless x1 Ms","Standard 2",753,Q2,6.4054,4823.2662
2021-01-01,A2219150203,"AQ Master wireless x1 Ms","Plus 1",266,Q2,6.7301,1790.2066
2021-01-01,A2219150204,"AQ Master wireless x1 Ms","Plus 2",248,Q2,7.3526,1823.4448
2021-01-01,A2219150205,"AQ Master wireless x1 Ms","Premium 1",223,Q2,7.9813,1779.8299
2021-01-01,A2219150206,"AQ Master wireless x1 Ms","Premium 2",337,Q2,8.3193,2803.6041
2021-01-01,A2319150301,"AQ Gamers Ms","Standard 1",1011,Q2,8.8044,8901.2484
2021-01-01,A2319150302,"AQ Gamers Ms","Standard 2",699,Q2,8.9901,6284.0799
2021-01-01,A2319150303,"AQ Gamers Ms","Plus 1",584,Q2,9.3977,5488.2568
2021-01-01,A2319150304,"AQ Gamers Ms","Plus 2",924,Q2,10.4573,9662.5452
2021-01-01,A2319150305,"AQ Gamers Ms","Premium 1",678,Q2,10.4370,7076.2860
2021-01-01,A2319150306,"AQ Gamers Ms","Premium 2",666,Q2,10.8659,7236.6894
2021-01-01,A2419150401,"AQ Lite Ms","Standard 1",971,Q2,11.4829,11149.8959
2021-01-01,A2419150402,"AQ Lite Ms","Standard 2",300,Q2,11.2819,3384.5700
2021-01-01,A2419150403,"AQ Lite Ms","Plus 1",917,Q2,10.8925,9988.4225
2021-01-01,A2419150404,"AQ Lite Ms","Plus 2",978,Q2,11.6332,11377.2696
2021-01-01,A2419150405,"AQ Lite Ms","Premium 1",121,Q2,12.7423,1541.8183
2021-01-01,A2420150406,"AQ Lite Ms","Premium 2",892,Q2,12.2979,10969.7268
2021-01-01,A2520150501,"AQ Maxima Ms","Standard 1",329,Q2,12.0689,3970.6681
2021-01-01,A2520150502,"AQ Maxima Ms","Standard 2",982,Q2,14.5267,14265.2194
2021-01-01,A2520150503,"AQ Maxima Ms","Plus 1",193,Q2,14.1682,2734.4626
2021-01-01,A2520150504,"AQ Maxima Ms","Plus 2",478,Q2,14.2800,6825.8400
2021-01-01,A2520150505,"AQ Maxima Ms","Premium 1",849,Q2,15.1762,12884.5938
2021-01-01,A2520150506,"AQ Maxima Ms","Premium 2",164,Q2,14.5677,2389.1028
2021-01-01,A2620150601,"AQ Qwerty Ms","Standard 1",372,Q2,14.9013,5543.2836
2021-01-01,A2620150602,"AQ Qwerty Ms","Standard 2",659,Q2,15.8102,10418.9218
2021-01-01,A2620150603,"AQ Qwerty Ms","Plus 1",578,Q2,15.9792,9235.9776
2021-01-01,A2620150604,"AQ Qwerty Ms","Plus 2",813,Q2,16.5491,13454.4183
2021-01-01,A2620150605,"AQ Qwerty Ms","Premium 1",676,Q2,16.5882,11213.6232
2021-01-01,A2620150606,"AQ Qwerty Ms","Premium 2",387,Q2,16.7850,6495.7950
2021-01-01,A2720150701,"AQ Trigger Ms","Standard 1",722,Q2,17.0917,12340.2074
2021-01-01,A2721150702,"AQ Trigger Ms","Standard 2",200,Q2,17.2368,3447.3600
2021-01-01,A2721150703,"AQ Trigger Ms","Plus 1",842,Q2,16.9353,14259.5226
2021-01-01,A2721150704,"AQ Trigger Ms","Plus 2",807,Q2,19.5860,15805.9020
2021-01-01,A2721150705,"AQ Trigger Ms","Premium 1",1038,Q2,19.4042,20141.5596
2021-01-01,A2721150706,"AQ Trigger Ms","Premium 2",231,Q2,20.0537,4632.4047
2021-01-01,A2821150801,"AQ Lumina Ms","Standard 1",129,Q2,21.7118,2800.8222
2021-01-01,A2918150101,"AQ Master wired x1","Standard 1",498,Q2,6.8991,3435.7518
2021-01-01,A2918150102,"AQ Master wired x1","Standard 2",769,Q2,7.5979,5842.7851
2021-01-01,A2918150103,"AQ Master wired x1","Plus 1",234,Q2,7.7693,1818.0162
2021-01-01,A2918150104,"AQ Master wired x1","Plus 2",535,Q2,8.9514,4788.9990
2021-01-01,A2918150105,"AQ Master wired x1","Premium 1",727,Q2,9.4650,6881.0550
2021-01-01,A2918150106,"AQ Master wired x1","Premium 2",160,Q2,10.4188,1667.0080
2021-01-01,A3018150201,"AQ Master wireless x1","Standard 1",741,Q2,10.7955,7999.4655
2021-01-01,A3018150202,"AQ Master wireless x1","Standard 2",794,Q2,11.0524,8775.6056
2021-01-01,A3018150203,"AQ Master wireless x1","Plus 1",706,Q2,12.3739,8735.9734
2021-01-01,A3019150204,"AQ Master wireless x1","Plus 2",572,Q2,11.6011,6635.8292
2021-01-01,A3019150205,"AQ Master wireless x1","Premium 1",400,Q2,12.0509,4820.3600
2021-01-01,A3019150206,"AQ Master wireless x1","Premium 2",591,Q2,13.0018,7684.0638
2021-01-01,A3119150301,"AQ Gamers ","Standard 1",222,Q2,13.5061,2998.3542
2021-01-01,A3119150302,"AQ Gamers ","Standard 2",201,Q2,15.3071,3076.7271
2021-01-01,A3119150303,"AQ Gamers ","Plus 1",832,Q2,16.2407,13512.2624
2021-01-01,A3120150304,"AQ Gamers ","Plus 2",264,Q2,16.3792,4324.1088
2021-01-01,A3120150305,"AQ Gamers ","Premium 1",699,Q2,16.3218,11408.9382
2021-01-01,A3120150306,"AQ Gamers ","Premium 2",118,Q2,19.3003,2277.4354
2021-01-01,A3220150401,"AQ Lite","Standard 1",498,Q2,18.4943,9210.1614
2021-01-01,A3220150402,"AQ Lite","Standard 2",876,Q2,18.7947,16464.1572
2021-01-01,A3220150403,"AQ Lite","Plus 1",730,Q2,18.5844,13566.6120
2021-01-01,A3220150404,"AQ Lite","Plus 2",546,Q2,18.4219,10058.3574
2021-01-01,A3220150405,"AQ Lite","Premium 1",516,Q2,18.9415,9773.8140
2021-01-01,A3220150406,"AQ Lite","Premium 2",185,Q2,20.0066,3701.2210
2021-01-01,A3320150501,"AQ Maxima","Standard 1",172,Q2,20.3908,3507.2176
2021-01-01,A3320150502,"AQ Maxima","Standard 2",783,Q2,21.6988,16990.1604
2021-01-01,A3320150503,"AQ Maxima","Plus 1",447,Q2,20.8733,9330.3651
2021-01-01,A3320150504,"AQ Maxima","Plus 2",370,Q2,22.1341,8189.6170
2021-01-01,A3320150505,"AQ Maxima","Premium 1",852,Q2,23.0844,19667.9088
2021-01-01,A3320150506,"AQ Maxima","Premium 2",715,Q2,23.7678,16993.9770
2021-01-01,A3420150601,"AQ Qwerty","Standard 1",310,Q2,24.5690,7616.3900
2021-01-01,A3420150602,"AQ Qwerty","Standard 2",686,Q2,23.9726,16445.2036
2021-01-01,A3421150603,"AQ Qwerty","Plus 1",495,Q2,26.9507,13340.5965
2021-01-01,A3421150604,"AQ Qwerty","Plus 2",614,Q2,27.4152,16832.9328
2021-01-01,A3421150605,"AQ Qwerty","Premium 1",644,Q2,29.8692,19235.7648
2021-01-01,A3421150606,"AQ Qwerty","Premium 2",153,Q2,29.6709,4539.6477
2021-01-01,A3521150701,"AQ Trigger","Standard 1",114,Q2,29.3872,3350.1408
2021-01-01,A3521150702,"AQ Trigger","Standard 2",255,Q2,30.3414,7737.0570
2021-01-01,A3521150703,"AQ Trigger","Plus 1",185,Q2,31.7665,5876.8025
2021-01-01,A3521150704,"AQ Trigger","Plus 2",736,Q2,33.6246,24747.7056
2021-01-01,A3521150705,"AQ Trigger","Premium 1",723,Q2,34.5114,24951.7422
2021-01-01,A3718150101,"AQ LION x1",Standard,39,Q2,16.5127,643.9953
2021-01-01,A3718150102,"AQ LION x1","Plus 1 ",11,Q2,16.1015,177.1165
2021-01-01,A3718150103,"AQ LION x1","Plus 2",13,Q2,17.5697,228.4061
2021-01-01,A3718150105,"AQ LION x1",Premium,30,Q2,18.0312,540.9360
2021-01-01,A3818150201,"AQ LION x2",Standard,13,Q2,17.2648,224.4424
2021-01-01,A3818150202,"AQ LION x2","Plus 1 ",12,Q2,17.5197,210.2364
2021-01-01,A3819150203,"AQ LION x2","Plus 2",69,Q2,18.4533,1273.2777
2021-01-01,A3819150204,"AQ LION x2","Plus 3",28,Q2,21.1942,593.4376
2021-01-01,A3819150205,"AQ LION x2",Premium,74,Q2,21.6066,1598.8884
2021-01-01,A3920150301,"AQ LION x3",Standard,9,Q2,22.1454,199.3086
2021-01-01,A3920150302,"AQ LION x3","Plus 1 ",80,Q2,23.1520,1852.1600
2021-01-01,A3920150303,"AQ LION x3","Plus 2",70,Q2,25.4670,1782.6900
2021-01-01,A3920150304,"AQ LION x3","Plus 3",12,Q2,25.0442,300.5304
2021-01-01,A3920150305,"AQ LION x3",Premium,44,Q2,27.4546,1208.0024
2021-01-01,A4020150401,"AQ Mx NB",Standard,81,Q2,26.9302,2181.3462
2021-01-01,A4020150402,"AQ Mx NB","Plus 1 ",22,Q2,28.4500,625.9000
2021-01-01,A4021150403,"AQ Mx NB","Plus 2",16,Q2,29.9423,479.0768
2021-01-01,A4021150404,"AQ Mx NB","Plus 3",16,Q2,28.5800,457.2800
2021-01-01,A4021150405,"AQ Mx NB",Premium,82,Q2,31.7029,2599.6378
2021-01-01,A4118110105,"AQ Aspiron","Plus Blue",24,Q2,182.8932,4389.4368
2021-01-01,A4118110106,"AQ Aspiron","Plus Red",24,Q2,187.7533,4506.0792
2021-01-01,A4118110107,"AQ Aspiron","Premium Black",12,Q2,195.7721,2349.2652
2021-01-01,A4218110201,"AQ Digit","Standard Grey",14,Q2,200.2732,2803.8248
2021-01-01,A4218110202,"AQ Digit","Standard Blue",25,Q2,215.9341,5398.3525
2021-01-01,A4218110203,"AQ Digit","Standard Red",38,Q2,236.8486,9000.2468
2021-01-01,A4218110204,"AQ Digit","Plus Grey",17,Q2,232.1038,3945.7646
2021-01-01,A4218110205,"AQ Digit","Plus Blue",10,Q2,240.1403,2401.4030
2021-01-01,A4218110206,"AQ Digit","Plus Red",23,Q2,237.0183,5451.4209
2021-01-01,A4218110207,"AQ Digit","Premium Black",17,Q2,249.1303,4235.2151
2021-01-01,A4218110208,"AQ Digit","Premium Misty Green",39,Q2,243.0414,9478.6146
2021-01-01,A4318110301,"AQ Velocity","Standard Grey",31,Q2,264.7000,8205.7000
2021-01-01,A4319110302,"AQ Velocity","Standard Blue",9,Q2,267.2091,2404.8819
2021-01-01,A4319110303,"AQ Velocity","Standard Red",21,Q2,261.2305,5485.8405
2021-01-01,A4319110304,"AQ Velocity","Plus Grey",26,Q2,267.0636,6943.6536
2021-01-01,A4319110305,"AQ Velocity","Plus Blue",36,Q2,277.8079,10001.0844
2021-01-01,A4319110306,"AQ Velocity","Plus Red",9,Q2,275.8194,2482.3746
2021-01-01,A4419110401,"AQ Elite","Standard Grey",36,Q2,271.3471,9768.4956
2021-01-01,A4419110402,"AQ Elite","Standard Blue",30,Q2,281.9504,8458.5120
2021-01-01,A4419110403,"AQ Elite","Standard Red",36,Q2,288.0503,10369.8108
2021-01-01,A4419110404,"AQ Elite","Plus Grey",34,Q2,286.8973,9754.5082
2021-01-01,A4419110405,"AQ Elite","Plus Blue",13,Q2,291.2071,3785.6923
2021-01-01,A4419110406,"AQ Elite","Plus Red",21,Q2,287.5666,6038.8986
2021-01-01,A4419110407,"AQ Elite","Premium Black",9,Q2,287.4934,2587.4406
2021-01-01,A4419110408,"AQ Elite","Premium Misty Green",38,Q2,297.0277,11287.0526
2021-01-01,A4519110501,"AQ Gen X","Standard Grey",31,Q2,311.8396,9667.0276
2021-01-01,A4519110502,"AQ Gen X","Standard Blue",28,Q2,300.3378,8409.4584
2021-01-01,A4519110503,"AQ Gen X","Standard Red",38,Q2,306.9189,11662.9182
2021-01-01,A4520110504,"AQ Gen X","Plus Grey",32,Q2,341.7343,10935.4976
2021-01-01,A4520110505,"AQ Gen X","Plus Blue",15,Q2,325.2156,4878.2340
2021-01-01,A4520110506,"AQ Gen X","Plus Red",40,Q2,325.2561,13010.2440
2021-01-01,A4520110507,"AQ Gen X","Premium Black",38,Q2,322.9426,12271.8188
2021-01-01,A4520110508,"AQ Gen X","Premium Misty Green",15,Q2,327.0930,4906.3950
2021-01-01,A4620110601,"AQ Gen Y","Standard Grey",9,Q2,347.2474,3125.2266
2021-01-01,A4620110602,"AQ Gen Y","Standard Blue",7,Q2,346.6886,2426.8202
2021-01-01,A4620110603,"AQ Gen Y","Standard Red",34,Q2,366.0459,12445.5606
2021-01-01,A4620110604,"AQ Gen Y","Plus Grey",37,Q2,353.0982,13064.6334
2021-01-01,A4620110605,"AQ Gen Y","Plus Blue",16,Q2,349.2525,5588.0400
2021-01-01,A4620110606,"AQ Gen Y","Plus Red",17,Q2,348.5375,5925.1375
2021-01-01,A4620110607,"AQ Gen Y","Premium Black",8,Q2,347.8030,2782.4240
2021-01-01,A4620110608,"AQ Gen Y","Premium Misty Green",22,Q2,363.0630,7987.3860
2021-01-01,A4720110701,"AQ GEN Z","Standard Grey",11,Q2,367.7335,4045.0685
2021-01-01,A4720110702,"AQ GEN Z","Standard Blue",31,Q2,371.4027,11513.4837
2021-01-01,A4721110703,"AQ GEN Z","Standard Red",22,Q2,361.6496,7956.2912
2021-01-01,A4721110704,"AQ GEN Z","Plus Grey",15,Q2,380.2153,5703.2295
2021-01-01,A4721110705,"AQ GEN Z","Plus Blue",28,Q2,377.4069,10567.3932
2021-01-01,A4918110101,"AQ BZ 101","Standard Grey",6,Q2,419.1936,2515.1616
2021-01-01,A4918110102,"AQ BZ 101","Standard Blue",23,Q2,451.4881,10384.2263
2021-01-01,A4918110103,"AQ BZ 101","Premium Black",16,Q2,428.1451,6850.3216
2021-01-01,A4918110104,"AQ BZ 101","Premium Misty Green",16,Q2,460.2805,7364.4880
2021-01-01,A5018110201,"AQ BZ Compact","Standard Grey",17,Q2,451.7049,7678.9833
2021-01-01,A5018110202,"AQ BZ Compact","Standard Blue",14,Q2,462.5568,6475.7952
2021-01-01,A5018110203,"AQ BZ Compact","Standard Red",24,Q2,452.1420,10851.4080
2021-01-01,A5018110204,"AQ BZ Compact","Plus Grey",11,Q2,447.7337,4925.0707
2021-01-01,A5018110205,"AQ BZ Compact","Plus Blue",15,Q2,486.1763,7292.6445
2021-01-01,A5018110206,"AQ BZ Compact","Plus Red",22,Q2,475.5544,10462.1968
2021-01-01,A5018110207,"AQ BZ Compact","Premium Black",24,Q2,475.1904,11404.5696
2021-01-01,A5019110208,"AQ BZ Compact","Premium Misty Green",11,Q2,467.3047,5140.3517
2021-01-01,A5119110301,"AQ BZ Gen Y","Standard Grey",22,Q2,479.0441,10538.9702
2021-01-01,A5119110302,"AQ BZ Gen Y","Standard Blue",20,Q2,474.3132,9486.2640
2021-01-01,A5119110303,"AQ BZ Gen Y","Standard Red",12,Q2,474.3154,5691.7848
2021-01-01,A5119110305,"AQ BZ Gen Y","Plus Blue",16,Q2,483.3813,7734.1008
2021-01-01,A5119110306,"AQ BZ Gen Y","Plus Red",19,Q2,486.4857,9243.2283
2021-01-01,A5119110307,"AQ BZ Gen Y","Premium Black",21,Q2,516.4580,10845.6180
2021-01-01,A5119110308,"AQ BZ Gen Y","Premium Misty Green",7,Q2,512.5811,3588.0677
2021-01-01,A5219110401,"AQ BZ Gen Z","Standard Grey",17,Q2,506.9644,8618.3948
2021-01-01,A5219110402,"AQ BZ Gen Z","Standard Blue",13,Q2,490.1582,6372.0566
2021-01-01,A5219110403,"AQ BZ Gen Z","Standard Red",13,Q2,525.8042,6835.4546
2021-01-01,A5219110405,"AQ BZ Gen Z","Plus Blue",12,Q2,521.2603,6255.1236
2021-01-01,A5219110406,"AQ BZ Gen Z","Plus Red",20,Q2,550.4597,11009.1940
2021-01-01,A5219110407,"AQ BZ Gen Z","Premium Black",12,Q2,545.5931,6547.1172
2021-01-01,A5220110408,"AQ BZ Gen Z","Premium Misty Green",27,Q2,533.0397,14392.0719
2021-01-01,A5318110103,"AQ Gamer 1","Standard Black",14,Q2,584.9722,8189.6108
2021-01-01,A5318110104,"AQ Gamer 1","Plus Firey Red",12,Q2,586.3824,7036.5888
2021-01-01,A5318110105,"AQ Gamer 1","Plus Cool Blue",11,Q2,551.3303,6064.6333
2021-01-01,A5318110106,"AQ Gamer 1","Plus Black",16,Q2,565.8747,9053.9952
2021-01-01,A5318110107,"AQ Gamer 1","Premium Black",11,Q2,571.6489,6288.1379
2021-01-01,A5318110108,"AQ Gamer 1","Premium Misty Green",16,Q2,579.6609,9274.5744
2021-01-01,A5419110201,"AQ Gamer 2","Standard Firey Red",4,Q2,585.0003,2340.0012
2021-01-01,A5419110202,"AQ Gamer 2","Standard Cool Blue",8,Q2,567.9271,4543.4168
2021-01-01,A5419110203,"AQ Gamer 2","Standard Black",7,Q2,595.5711,4168.9977
2021-01-01,A5419110204,"AQ Gamer 2","Plus Firey Red",5,Q2,602.9200,3014.6000
2021-01-01,A5419110205,"AQ Gamer 2","Plus Cool Blue",3,Q2,570.7578,1712.2734
2021-01-01,A5419110206,"AQ Gamer 2","Plus Black",16,Q2,601.6398,9626.2368
2021-01-01,A5419110207,"AQ Gamer 2","Premium Black",5,Q2,599.2302,2996.1510
2021-01-01,A5419110208,"AQ Gamer 2","Premium Misty Green",10,Q2,608.4070,6084.0700
2021-01-01,A5519110301,"AQ Gamer 3","Standard Firey Red",12,Q2,589.7411,7076.8932
2021-01-01,A5519110302,"AQ Gamer 3","Standard Cool Blue",12,Q2,605.8642,7270.3704
2021-01-01,A5519110303,"AQ Gamer 3","Standard Black",15,Q2,604.2721,9064.0815
2021-01-01,A5519110304,"AQ Gamer 3","Plus Firey Red",16,Q2,597.7704,9564.3264
2021-01-01,A5520110305,"AQ Gamer 3","Plus Cool Blue",12,Q2,632.4885,7589.8620
2021-01-01,A5520110306,"AQ Gamer 3","Plus Black",10,Q2,639.6816,6396.8160
2021-01-01,A5520110307,"AQ Gamer 3","Premium Black",17,Q2,609.7926,10366.4742
2021-01-01,A5520110308,"AQ Gamer 3","Premium Misty Green",7,Q2,590.1159,4130.8113
2021-01-01,A5620110401,"AQ Smash 1","Standard Firey Red",4,Q2,642.0698,2568.2792
2021-01-01,A5620110402,"AQ Smash 1","Standard Cool Blue",14,Q2,593.8297,8313.6158
2021-01-01,A5621110403,"AQ Smash 1","Standard Black",16,Q2,631.1855,10098.9680
2021-01-01,A5621110404,"AQ Smash 1","Plus Firey Red",14,Q2,639.9614,8959.4596
2021-01-01,A5621110405,"AQ Smash 1","Plus Cool Blue",14,Q2,601.8173,8425.4422
2021-01-01,A5621110406,"AQ Smash 1","Plus Black",10,Q2,644.3777,6443.7770
2021-01-01,A5621110407,"AQ Smash 1","Premium Black",8,Q2,655.7782,5246.2256
2021-01-01,A5621110408,"AQ Smash 1","Premium Misty Green",3,Q2,657.2525,1971.7575
2021-01-01,A5721110501,"AQ Smash 2","Standard Firey Red",14,Q2,649.6929,9095.7006
2021-01-01,A5721110502,"AQ Smash 2","Standard Cool Blue",9,Q2,627.9938,5651.9442
2021-01-01,A5721110503,"AQ Smash 2","Standard Black",14,Q2,678.3035,9496.2490
2021-01-01,A5721110504,"AQ Smash 2","Plus Firey Red",12,Q2,655.8348,7870.0176
2021-01-01,A5721110505,"AQ Smash 2","Plus Cool Blue",9,Q2,674.4272,6069.8448
2021-01-01,A5721110506,"AQ Smash 2","Plus Black",3,Q2,720.5460,2161.6380
2021-01-01,A5820110101,"AQ BZ Allin1","Standard 1",9,Q2,681.3022,6131.7198
2021-01-01,A5820110102,"AQ BZ Allin1","Standard 2",10,Q2,697.5541,6975.5410
2021-01-01,A5820110103,"AQ BZ Allin1","Standard 3",6,Q2,735.1465,4410.8790
2021-01-01,A5820110104,"AQ BZ Allin1","Plus 1",28,Q2,690.4971,19333.9188
2021-01-01,A5820110105,"AQ BZ Allin1","Plus 2",14,Q2,709.3926,9931.4964
2021-01-01,A5820110106,"AQ BZ Allin1","Plus 3",8,Q2,692.5242,5540.1936
2021-01-01,A5820110107,"AQ BZ Allin1","Premium 1",27,Q2,737.6775,19917.2925
2021-01-01,A5821110108,"AQ BZ Allin1","Premium 2",22,Q2,746.7388,16428.2536
2021-01-01,A6018110101,"AQ Home Allin1","Standard 1",3,Q2,800.4577,2401.3731
2021-01-01,A6018110102,"AQ Home Allin1","Standard 2",2,Q2,764.0542,1528.1084
2021-01-01,A6018110103,"AQ Home Allin1","Standard 3",1,Q2,770.9789,770.9789
2021-01-01,A6018110104,"AQ Home Allin1","Plus 1",4,Q2,749.0987,2996.3948
2021-01-01,A6018110105,"AQ Home Allin1","Plus 2",4,Q2,766.6472,3066.5888
2021-01-01,A6018110106,"AQ Home Allin1","Plus 3",4,Q2,787.5874,3150.3496
2021-01-01,A6019110107,"AQ Home Allin1","Premium 1",2,Q2,785.9918,1571.9836
2021-01-01,A6019110108,"AQ Home Allin1","Premium 2",5,Q2,796.6606,3983.3030
2021-01-01,A6119110201,"AQ HOME Allin1 Gen 2","Standard 1",2,Q2,824.0889,1648.1778
2021-01-01,A6119110202,"AQ HOME Allin1 Gen 2","Standard 2",4,Q2,790.1040,3160.4160
2021-01-01,A6119110203,"AQ HOME Allin1 Gen 2","Standard 3",4,Q2,769.5635,3078.2540
2021-01-01,A6119110204,"AQ HOME Allin1 Gen 2","Plus 1",6,Q2,807.2638,4843.5828
2021-01-01,A6120110205,"AQ HOME Allin1 Gen 2","Plus 2",2,Q2,834.9812,1669.9624
2021-01-01,A6120110206,"AQ HOME Allin1 Gen 2","Plus 3",3,Q2,810.6034,2431.8102
2021-01-01,A6218160101,"AQ Digit SSD",Standard,266,Q2,13.5941,3616.0306
2021-01-01,A6218160102,"AQ Digit SSD",Plus,849,Q2,15.2481,12945.6369
2021-01-01,A6219160103,"AQ Digit SSD",Premium,414,Q2,16.3003,6748.3242
2021-01-01,A6319160201,"AQ Neuer SSD",Standard,944,Q2,17.3590,16386.8960
2021-01-01,A6319160202,"AQ Neuer SSD",Plus,765,Q2,18.5733,14208.5745
2021-01-01,A6319160203,"AQ Neuer SSD",Premium,784,Q2,19.3433,15165.1472
2021-01-01,A6419160301,"AQ Clx1",Standard,1034,Q2,17.8043,18409.6462
2021-01-01,A6419160302,"AQ Clx1",Plus,497,Q2,19.6723,9777.1331
2021-01-01,A6419160303,"AQ Clx1",Premium,851,Q2,19.3342,16453.4042
2021-01-01,A6519160401,"AQ Clx2",Standard,204,Q2,20.2889,4138.9356
2021-01-01,A6520160402,"AQ Clx2",Plus,133,Q2,20.1650,2681.9450
2021-01-01,A6520160403,"AQ Clx2",Premium,505,Q2,21.2830,10747.9150
2021-01-01,A6620160501,"AQ Clx3",Standard,310,Q2,22.8530,7084.4300
2021-01-01,A6720160103,"AQ Pen Drive 2 IN 1",Premium,810,Q2,4.4411,3597.2910
2021-01-01,A6818160201,"AQ Pen Drive DRC",Standard,1014,Q2,2.9990,3040.9860
2021-01-01,A6818160202,"AQ Pen Drive DRC",Plus,1250,Q2,3.8531,4816.3750
2021-01-01,A6819160203,"AQ Pen Drive DRC",Premium,778,Q2,5.0984,3966.5552
2021-01-01,A7118160101,"AQ Wi Power Dx1",Standard,122,Q2,29.6712,3619.8864
2021-01-01,A7119160102,"AQ Wi Power Dx1",Plus,229,Q2,29.9264,6853.1456
2021-01-01,A7119160103,"AQ Wi Power Dx1",Premium,239,Q2,28.7736,6876.8904
2021-01-01,A7219160201,"AQ Wi Power Dx2",Standard,563,Q2,32.9575,18555.0725
2021-01-01,A7220160202,"AQ Wi Power Dx2",Plus,593,Q2,35.2053,20876.7429
2021-01-01,A7220160203,"AQ Wi Power Dx2",Premium,405,Q2,37.4784,15178.7520
2021-01-01,A7321160301,"AQ Wi Power Dx3",Standard,132,Q2,40.7954,5384.9928
2021-01-01,A7321160302,"AQ Wi Power Dx3",Plus,602,Q2,43.9446,26454.6492
2021-01-01,A7321160303,"AQ Wi Power Dx3",Premium,510,Q2,42.8483,21852.6330
2021-02-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,208,Q2,19.0573,3963.9184
2021-02-01,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,77,Q2,21.4565,1652.1505
2021-02-01,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,192,Q2,21.7795,4181.6640
2021-02-01,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",141,Q2,22.9729,3239.1789
2021-02-01,A0219150201,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Standard,112,Q2,23.6987,2654.2544
2021-02-01,A0219150202,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Plus,155,Q2,24.7312,3833.3360
2021-02-01,A0220150203,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Premium,121,Q2,23.6154,2857.4634
2021-02-01,A0320150301,"AQ Zion Saga",Standard,184,Q2,23.7223,4364.9032
2021-02-01,A0321150302,"AQ Zion Saga",Plus,42,Q2,27.1027,1138.3134
2021-02-01,A0321150303,"AQ Zion Saga",Premium,119,Q2,28.0059,3332.7021
2021-02-01,A0418150103,"AQ Mforce Gen X","Standard 3",68,Q2,19.5235,1327.5980
2021-02-01,A0418150104,"AQ Mforce Gen X","Plus 1",96,Q2,19.9239,1912.6944
2021-02-01,A0418150105,"AQ Mforce Gen X","Plus 2",130,Q2,20.0766,2609.9580
2021-02-01,A0418150106,"AQ Mforce Gen X","Plus 3",176,Q2,19.9365,3508.8240
2021-02-01,A0519150201,"AQ Mforce Gen Y","Standard 1",64,Q2,22.3984,1433.4976
2021-02-01,A0519150202,"AQ Mforce Gen Y","Standard 2",50,Q2,24.9298,1246.4900
2021-02-01,A0519150203,"AQ Mforce Gen Y","Standard 3",156,Q2,26.5871,4147.5876
2021-02-01,A0519150204,"AQ Mforce Gen Y","Plus 1",80,Q2,26.1081,2088.6480
2021-02-01,A0519150205,"AQ Mforce Gen Y","Plus 2",108,Q2,29.7008,3207.6864
2021-02-01,A0519150206,"AQ Mforce Gen Y","Plus 3",109,Q2,31.2439,3405.5851
2021-02-01,A0519150207,"AQ Mforce Gen Y","Premium 1",176,Q2,32.4427,5709.9152
2021-02-01,A0519150208,"AQ Mforce Gen Y","Premium 2",118,Q2,30.5816,3608.6288
